name,review_count,rating,city,zip_code,id,latitude,longitude,alias,title,price
"Zermenos Restaurant",267,4.0,"Los Angeles",90038,eb76buRAUSnRuoqVEf2dBA,34.091152,-118.3225606,mexican,Mexican,NA
"Yummy Donuts & Top Burger",33,3.0,"Los Angeles",90038,5qzvnwjwhdlKkIMvkXA8YQ,34.09044,-118.31327,donuts,Donuts,NA
"Sabor Mexicano",1,5.0,"Los Angeles",90038,Fw_ElMy88uNouW9LjpwPMg,34.09068010014759,-118.31408195767109,mexican,Mexican,NA
"Lowkey Burrito",88,4.5,"Los Angeles",90005,rQEMhSKknt-sDHjqwSC3Xg,34.05743,-118.285738,mexican,Mexican,NA
"Sky's Gourmet Tacos",1176,4.0,"Los Angeles",90019,O1mZqTsmuDs8vtUhDsvMIA,34.0487026,-118.3537966,tacos,Tacos,NA
"Leo's Tacos Truck",57,4.0,"Los Angeles",90006,jfXHwT8xdvPc5OX-9Kd52g,34.0443335,-118.2918743,foodtrucks,"Food Trucks",NA
"La Cocina Mexicana",2,5.0,"Los Angeles",90038,RoM0cwCsu6CJC_pb8iJqxw,34.0902929008294,-118.3101672,mexican,Mexican,NA
"Leo's Tacos Truck",87,4.0,"Los Angeles",90019,I2-zeYAqa0AIbtq9dvsq2A,34.046954,-118.289512,foodtrucks,"Food Trucks",NA
"IndiMex Eats",370,4.5,"Los Angeles",90038,5MORxFcPj3u1D9Jp1AZj4A,34.091245,-118.32880667,indpak,Indian,NA
"Tacos El Jefe",64,4.5,"Los Angeles",90006,hZIh3EKcnb305431RqX8Kg,34.0476343856121,-118.288818741874,foodtrucks,"Food Trucks",NA
"Rikis's Tacos",7,4.5,"Los Angeles",90029,l6EkGL_6uAodYcfdvM-UKQ,34.0837421,-118.2958472,mexican,Mexican,NA
"Keo's Colima Tacos",5,5.0,"Los Angeles",90018,0b8z04qV6Sqsa69wGfsKyA,34.0324745178223,-118.326797485352,catering,Caterers,NA
"Fiesta Mexicana",7,4.0,"Los Angeles",90038,C446S9q32J3v6r2lx_b1gg,34.090922,-118.3107699,mexican,Mexican,NA
"RAYGOZA CAFE",2,5.0,"Los Angeles",90038,zaH0yyMbLT6WRQMXgsjA2Q,34.092298,-118.322726,breakfast_brunch,"Breakfast & Brunch",NA
"The Mexican Village",370,4.0,"Los Angeles",90004,n-wr69BDZE6n-EE-lZQd2Q,34.076065,-118.288469,mexican,Mexican,NA
"Mi Paisano",2,4.0,"Los Angeles",90029,l20sGmhYlKmuwFA55cCiEw,34.0906351,-118.308896,mexican,Mexican,NA
"Taco Bell",140,2.0,"Los Angeles",90038,VQf-OQGivLebmO648uIiww,34.092359,-118.326298,hotdogs,"Fast Food",NA
"Sugar Taco",886,4.5,"Los Angeles",90046,DoyIC0ElqglrlHBKDxXOwg,34.08370683,-118.34784433,vegan,Vegan,NA
"Tlayuda L.A. Restaurant",779,4.5,"Los Angeles",90029,Lop79P2KM9zFUCCaBYz6zA,34.0906351,-118.307928,mexican,Mexican,NA
"Gogo’s Tacos",50,4.5,"Los Angeles",90004,nL0w7BufJ9XypqW6hDFfgg,34.0761426146465,-118.28815735092383,mexican,Mexican,NA
"Tacos Hernandez",1,4.0,"Los Angeles",90018,W6-CEhGJi_FD4nbvSC2kig,34.0324863878844,-118.335625110004,tacos,Tacos,NA
"El Comal",62,4.5,"Los Angeles",90029,2a_V53w2gTBVdHv72sSWOg,34.09105,-118.30819,mexican,Mexican,NA
"Lupita's Meat Market",34,4.0,"Los Angeles",90018,pfqo5iTmjoAziouSd3hT7A,34.0328449,-118.3055816,meats,"Meat Shops",NA
"Taqueria Alba",1,4.0,"Los Angeles",90016,ukAEHHq0wMcX_cLfBwxOvA,34.032392,-118.33618,tacos,Tacos,NA
"Tacos El Paizin",1,5.0,"Los Angeles",90004,Xa6DGs26l0JFUGvXWTfPvw,34.0738955,-118.2857638,foodstands,"Food Stands",NA
"Tacos El Patio",55,4.0,"Los Angeles",90029,QFVWl3uCiQuixPbhI2vOCg,34.09208,-118.30956,mexican,Mexican,NA
"Paco Tacos",1,1.0,"Los Angeles",90029,w0LT4jZx9WDJoMO2bniBkw,34.092082,-118.309568,mexican,Mexican,NA
"Escuela Taqueria",560,3.5,"Los Angeles",90036,TZKxO09nCJlh6sBNUI4QRg,34.076334017803525,-118.3558001527599,mexican,Mexican,NA
"Taqueria of Hollywood",88,4.5,Hollywood,90038,itRbyolX26ukjA-me2SJaw,34.0908587498275,-118.337643320946,mexican,Mexican,NA
"CJ's Cafe",619,4.0,"Los Angeles",90019,H7O2ZZ5UdMXctpnK099CNw,34.04927,-118.35761,mexican,Mexican,NA
"Taqueria Y Pupuseria El Savoy",21,4.5,"Los Angeles",90006,XWChlhVPLnfspXKUE4IiMg,34.0553183,-118.2827283,mexican,Mexican,NA
"La Numero Uno",487,4.5,"Los Angeles",90038,f2V2OzCi0eNe9I-XnJOuwg,34.0938088,-118.3268092,mexican,Mexican,NA
"El Grullense",105,4.5,"Los Angeles",90006,Xi_Vy7o_zixMFb21vH0tDw,34.047,-118.28618,mexican,Mexican,NA
"El Taurino",2173,3.5,"Los Angeles",90006,KMZKgZCy6jJ3vbP_XL8rHA,34.051414,-118.283775,tacos,Tacos,NA
"Taco Bell",37,1.5,"Los Angeles",90016,ZdBTD32tyK4cUII-OaNMyw,34.03092,-118.33469,mexican,Mexican,NA
"RJM Mexican Grill",18,5.0,"Los Angeles",90019,WMpfkmDaKMcRb7wE77CYWQ,34.04477267,-118.3553305,juicebars,"Juice Bars & Smoothies",NA
"Mi Teresita Taco Truck",80,4.5,"Los Angeles",90029,5vGerGMy1ycaa_Z0hgVGqg,34.0925834,-118.3090551,foodstands,"Food Stands",NA
"El Matador Taco Truck",186,4.0,"Los Angeles",90028,R8rEnVictkK7nULV4VTA1w,34.092781152522,-118.309179705424,foodtrucks,"Food Trucks",NA
"El Pollo Loco 2801",2,1.5,"Los Angeles",90016,rMR4emJ9FUWme_8lbw53pA,34.03093,-118.33534,mexican,Mexican,NA
"El Pollo Loco",125,1.5,"Los Angeles",90016,jWKxZ5CbJWd-Wjgu2wNLLA,34.03095048035552,-118.33543679625188,hotdogs,"Fast Food",NA
"El Pollo Loco",95,3.0,Hollywood,90038,Amq_cWW4GNOX7zonCn5Tvw,34.0941445623016,-118.32639715153789,hotdogs,"Fast Food",NA
"Doomie's NextMex",292,4.0,"Los Angeles",90038,CMDaIdcwKgiNIA7XmrBErg,34.094077,-118.32737,mexican,Mexican,NA
"Mana Burgers",9,2.0,"Los Angeles",90018,FFUF5z6XwyAyx_xxHRHQgQ,34.028777,-118.317258,burgers,Burgers,NA
"Tacos El Chido",24,5.0,"Los Angeles",90038,3wVdcgjq0E911meOwNdDlA,34.0906362821706,-118.340294478524,streetvendors,"Street Vendors",NA
"El Corredor",12,4.5,"Los Angeles",90007,MgiWWWP6oz7RhuQe6cV0fw,34.03943,-118.29182,mexican,Mexican,NA
"Rincon Taurino",4,3.0,"Los Angeles",90006,Ssxh5pMQpoZBaq5qwPfiSA,34.0512347,-118.2832653,mexican,Mexican,NA
"El Tapatio Taco Truck",5,3.5,"Los Angeles",90189,XcoZoSfoop9V2Q12fZsS2Q,34.04121,-118.35281,mexican,Mexican,NA
"El Kamazutra",1,5.0,"Los Angeles",90029,1-Lfz-EHjnG50KdnTPTv3A,34.083756,-118.291746,mexican,Mexican,NA
"Pescado Mojado Operations",2,5.0,"Los Angeles",90057,EAs1eWSS36gl6SFV6zUU8A,34.06189,-118.28132,mexican,Mexican,NA
"Taco Stand",3,4.5,"Los Angeles",90057,vjSpFTqr1_xUMdA0giBslA,34.056272,-118.281718,streetvendors,"Street Vendors",NA
"Tacos Al Pastor",119,4.0,"Los Angeles",90029,AfjDejIQnCOhFFMxZFWExQ,34.09105,-118.30227,mexican,Mexican,NA
"Northgate Market",85,3.5,"Los Angeles",90006,5UpYCyRGhBkXhP2UhnK8tw,34.0528,-118.2826,grocery,Grocery,NA
"Pepe's Taco Truck",8,3.5,"Los Angeles",90016,h7ue3n4jj8_VWMiSMkOnbw,34.032706,-118.341747,foodstands,"Food Stands",NA
"Taqueria Los Anaya",1318,4.5,"Los Angeles",90016,6Dd4kTDiikEB3wQp___0fA,34.0327911,-118.3417282,mexican,Mexican,NA
"Que Ricos!",144,3.0,"Los Angeles",90029,2h9de69E9KsUSYbf26ENSw,34.08392,-118.29149,mexican,Mexican,NA
"El Granjero Cantina",83,4.0,"Los Angeles",90036,7RJAk85utbsK5OEvF5YHjQ,34.07184330505227,-118.35989991240119,mexican,Mexican,NA
"El Nica Restaurant",9,2.5,"Los Angeles",90006,74R5b_QwlCqWPGLW9vlH6g,34.0471451,-118.2846733,mexican,Mexican,NA
"Carmen's taco's",1,5.0,"Los Angeles",90016,magdCZxMRVBfHyNF8oW3og,34.0326221555033,-118.342037983239,newamerican,"American (New)",NA
"Cactus Mexican Cuisine",114,3.0,"Los Angeles",90028,nIxiVHBdelc3_TN-5vEbrw,34.095146397649,-118.326344713569,mexican,Mexican,NA
"Tres De Asada Mexican Grill",144,4.5,"Los Angeles",90016,K0gvGGq4sDwrKCiT9aGL1g,34.02973,-118.33534,mexican,Mexican,NA
"Happy Taco",481,4.0,"Los Angeles",90006,Ij1S9QX1QWDVwJLBcWiejQ,34.0470681,-118.2843635,mexican,Mexican,NA
"Trejo's Tacos - Farmers Market",180,3.0,"Los Angeles",90036,5k6qIvAmgC_YSqNMqtjmfQ,34.0722795,-118.3602751,tacos,Tacos,NA
"Antonio's Restaurant",310,3.5,"Los Angeles",90046,UFiRc5ILf5HCuJmuDvrnWg,34.0833625793457,-118.352798461914,mexican,Mexican,NA
"Jack in the Box",74,2.0,"Los Angeles",90036,XMC5H4lxoBURCn26zVmH3A,34.0680261545463,-118.36170360446,burgers,Burgers,NA
Taco-Ala-Carte,5,5.0,"Los Angeles",90036,CgeX5RwDtI5KM9iTrxWRMA,34.058219,-118.362296,mexican,Mexican,NA
"Umbrella Taco",48,4.5,"West Hollywood",90046,v5-Y2MYiHYaM4khqjkW5Ng,34.083862,-118.3526985,tacos,Tacos,NA
"Jack in the Box",43,3.0,"Los Angeles",90006,lSJHascqpwUwPAGJCCvRrA,34.0469379874971,-118.283770680428,burgers,Burgers,NA
"Dona Felix Restaurant",17,4.5,"Los Angeles",90019,7lCeI6OjDH52LKmzB2B50g,34.0443974,-118.3576614,mexican,Mexican,NA
"Armando's Hot Food",24,4.5,"Los Angeles",90028,J3DZJIuPr59Hd4fSlVv18A,34.09462,-118.30954,mexican,Mexican,NA
"Frank's Restaurant",302,4.0,"Los Angeles",90036,4SLTCmpTujSGs1lPaEtKNQ,34.07033,-118.36171,mexican,Mexican,NA
"El Rancho Michoacano Market",6,4.5,"Los Angeles",90057,BQ56sBDizXfZcdBJqOT_tg,34.07108,-118.28128,mexican,Mexican,NA
"tacos marisol",1,1.0,"Los Angeles",90028,bJHlYr5FxKwRuuqK29mrKg,34.0949850399372,-118.310465540957,tacos,Tacos,1
"El Zarape Vine",26,4.5,"Los Angeles",90028,neJYe_OQ6jv5sy-myluwIg,34.09590244541757,-118.3265098,mexican,Mexican,1
"Alberto's Mexican Catering",1,2.0,"Los Angeles",90029,hblPFekUPlPiiB6KtGggFA,34.0909538,-118.2987747,mexican,Mexican,1
"La Lonchera Lunch Truck",1,2.0,"Los Angeles",90029,TqTyxZzOrntewAwr9tanpg,34.0948380691073,-118.309552225049,mexican,Mexican,1
"Tacos Dorados",2,5.0,"Los Angeles",90029,pBIelgDRVsiebYpooAfbhw,34.0860326,-118.2915951,streetvendors,"Street Vendors",1
"Golfo De Fonseca Restaurant",96,3.0,"Los Angeles",90029,CeRRLH6I2nPI2GnD7WyZGw,34.0861301,-118.2915951,mexican,Mexican,1
"Virgil & Clinton Taco Stand",34,4.0,"Los Angeles",90004,adDNP8mLXrt0iqFH-hesog,34.0817962179462,-118.287116357341,streetvendors,"Street Vendors",1
"Margarita's Mexican Food",43,4.0,"Los Angeles",90006,n6ZHNgOL0Q0V2KSyhra8MA,34.0474236,-118.2829244,mexican,Mexican,1
"El Bronco Taqueria",22,3.5,"Los Angeles",90019,i3hJMSONx5-ju824U6I0Iw,34.044512,-118.3581,mexican,Mexican,1
"Super Star Taco",2,1.0,"Los Angeles",90029,MAUd113GrD303GXio-ABKA,34.0908752381802,-118.29846046865,mexican,Mexican,1
"Tacos El Banquetazo",16,4.5,"Los Angeles",90057,61L7AGg6F5s8PqsIZbEN9Q,34.0667191840426,-118.2797019,tacos,Tacos,1
"Chipotle Mexican Grill",221,3.0,"Los Angeles",90036,fKmVkIUvWkA396hde92srA,34.0736123,-118.3610522,mexican,Mexican,1
"Jack in the Box",77,1.5,"Los Angeles",90029,Q9Jm4GpW-UD-ikyARide0g,34.0863645929177,-118.291424363852,burgers,Burgers,1
"Conchitas Tacos",3,5.0,"Los Angeles",90057,dT5CXvLb1sq7BdnmDTVHdw,34.0610809326172,-118.277473449707,tacos,Tacos,1
"Mercado Los Angeles",1264,4.0,"Los Angeles",90048,phMPgmi6-yh3Qs_PRbTT1g,34.0715151,-118.3622707,mexican,Mexican,1
"Carnitas Michoacan",25,3.5,"Los Angeles",90006,6WUcBO04hnFWPpwe760s9A,34.0432218137178,-118.285117065646,mexican,Mexican,1
"Mariscos Maria's Restaurant",175,3.5,"Los Angeles",90007,Me8tzKp1WhKinnd44OvQ4A,34.03588,-118.2919,mexican,Mexican,1
"Jack in the Box",82,2.0,Hollywood,90038,sf8Osn5LauYdKT-kQdB5hw,34.0938337,-118.338910192251,burgers,Burgers,1
"El Asado",5,4.0,"Los Angeles",90007,5wgap_ZWEyqYTOWUpXjShg,34.0326235447519,-118.296403549612,mexican,Mexican,1
"La Catrina Restaurant",3,3.5,"Los Angeles",90007,S59P8lY2wDS9zsUbGKIrIw,34.032494,-118.296394,mexican,Mexican,1
"King Taco",1066,3.5,"Los Angeles",90006,hcUxpi--BTuVNEMttimC7Q,34.04675,-118.28247,mexican,Mexican,1
"Mariscos Maria Catering Truck",3,3.5,"Los Angeles",90007,SqTwG2uwKyyHcKSYB3ea6A,34.03537,-118.29187,catering,Caterers,1
"Chipotle Mexican Grill",293,2.5,"Los Angeles",90028,qD5RQ903D6B4eOhxTFUY5Q,34.0973468743117,-118.326365647239,mexican,Mexican,1
"Lo Puebla Tacos",1,5.0,"Los Angeles",90029,w45sCQBVWll25b96K1f1ig,34.0835943828167,-118.286828348553,foodstands,"Food Stands",1
"Sandras Antojitos Taco Truck",5,2.5,"Los Angeles",90028,LQO6Fkhf7dfTGWQcHf18ug,34.0967251126747,-118.311002142217,foodtrucks,"Food Trucks",1
"El Chino Restaurant",11,4.0,"Los Angeles",90057,69yBbwOQNCltLsa_wNW7ug,34.055332,-118.2784863,mexican,Mexican,1
"Balle Oaxaqueno",1,4.0,"Los Angeles",90018,-NnqFmO9ay3cpAWx8f96nw,34.0252838134766,-118.320777893066,mexican,Mexican,1
"El Valle Oaxaqueno",12,3.0,"Los Angeles",90018,WJPcQQuB6aKzDiEybwDMrw,34.02528,-118.32077,mexican,Mexican,1
"El Flamin' Taco - Los Angeles",26,3.5,"Los Angeles",90028,YQsERvSEm65F4lujOIwJiQ,34.0977699068154,-118.324053748902,foodtrucks,"Food Trucks",1
"Papi Tacos & Churros",500,4.0,"Los Angeles",90018,vdA6RxwC8wrCrza0FSAt-w,34.02531,-118.32445,tacos,Tacos,1
"El Pollo Loco",45,2.5,"Los Angeles",90027,tYdct_up-54r4buGNXftEw,34.088179403331935,-118.29152364413937,hotdogs,"Fast Food",1
"Mission Cantina",536,3.5,Hollywood,90028,q25eeQagIYoBk823qnxOSw,34.09790143586933,-118.31934534344819,mexican,Mexican,1
"Jessie's Camarones Restaurant",156,4.5,"Los Angeles",90007,R4xJYCYy6JR_elxvn_8SNw,34.0328949,-118.2938062,seafood,Seafood,1
"Tacos Ochoa's",1,1.0,"Los Angeles",90007,t6PSW9gSciyFDoue0DKexg,34.0698455685738,-118.278330154717,mexican,Mexican,1
"Tacos Ochoa's",52,4.5,"Los Angeles",90057,MpiVkLf7iYML1eAtnzAsaw,34.0698272385403,-118.278321437538,mexican,Mexican,1
"Benito's Taco Shop",374,3.5,"Los Angeles",90048,YAFu4XlShq-Cy-kAWPvXeA,34.07581,-118.36228,mexican,Mexican,1
WILDBIRD,114,4.5,"Los Angeles",90028,ikZRDDD89m54GEOgGfuFzA,34.09774,-118.32811,chickenshop,"Chicken Shop",1
"Baja California Tacos",28,4.0,"Los Angeles",90057,NRGZRCx-GjQOrOuH_UzL3g,34.0546625,-118.2776965,seafood,Seafood,1
"The Street Deli Truck",1,1.0,"Los Angeles",90028,LbqjQCb1TXVsMp-dswtt3w,34.09838921999221,-118.3233317,tacos,Tacos,1
"El Pulgarcito",9,2.0,"Los Angeles",90057,5O_EoeXreaX4guofEUDVpw,34.0556447,-118.2775288,salvadoran,Salvadoran,1
"El Delfin Jr",4,3.5,"Los Angeles",90006,dylfqIcEI8uWxlJ2-chWVg,34.053282,-118.2779857,foodtrucks,"Food Trucks",1
"El Pollo Loco",60,2.0,"Los Angeles",90006,20-KWchW7q2cLocFReX6Cw,34.05079730902775,-118.278740829537,hotdogs,"Fast Food",1
"La Flor De Yucatan Catering & Bakery",129,4.0,"Los Angeles",90006,GH7TrdHl9c8GcuAJPI5DHQ,34.0415458679199,-118.283851623535,bakeries,Bakeries,1
"Tacos Esquinita",1,5.0,"Los Angeles",90057,UzZBy-_z6ZlgZQ96Z2eC_A,34.054905,-118.277428,foodtrucks,"Food Trucks",1
"Pollo Mundial",62,4.0,"Los Angeles",90057,CuHDJ4h34T_gaMq50qPY3g,34.0545871,-118.2774434,mexican,Mexican,1
"Taquizas A Domicilio",3,4.5,"Los Angeles",90006,CF82U6nnlOA5G-xTSHyaeA,34.056025,-118.277129,mexican,Mexican,1
"El Zarape",775,4.0,"Los Angeles",90029,Osce6shPInsQLAhtJEJnng,34.09544,-118.30256,mexican,Mexican,1
"La Barca Restaurant",944,4.0,"Los Angeles",90007,FBRxoQSWtziiU_A5tscVGA,34.0339201576781,-118.29148504989,mexican,Mexican,1
"Lucy's #1",37,3.5,"Los Angeles",90007,iLCmz6_7FfaWSx-DjyLBrg,34.039722442627,-118.284934997559,mexican,Mexican,1
"Jack in the Box",40,2.5,"Los Angeles",90007,_bSPl_lu2S0ySfkwfEf97g,34.0334,-118.2919,hotdogs,"Fast Food",1
"Tocaya - Hollywood",464,4.0,"Los Angeles",90028,JAcMCVZqG79ZC3nY10p0rA,34.09762,-118.33304,mexican,Mexican,1
"Taqueria El Charrito",65,4.5,"Los Angeles",90029,NiEGJZ6HiUyq5vRgFCWgog,34.0859823,-118.2870226,mexican,Mexican,1
"Habibi Madness",20,4.5,"Los Angeles",90028,xN4H05V40bS3g9UNWcF6Nw,34.09875411057616,-118.32718517665018,foodtrucks,"Food Trucks",1
"California Grill Restaurant",97,4.5,"Los Angeles",90029,cJ5bhdV-9co0BVByR34jgA,34.08592,-118.28663,mexican,Mexican,1
"Taco Bell",164,2.5,"Los Angeles",90057,7RcIQtbkW2J3-Fz1iUVI_A,34.069516,-118.277028,hotdogs,"Fast Food",1
"Taco Bar",51,4.5,"Los Angeles",90019,2YC93fgtdgMvg2Of_R2w2Q,34.051285,-118.36507333,tacos,Tacos,1
"Tacos Don Manolito",68,4.5,"Los Angeles",90028,Ph7ZCgvo3zqMyKkznAKuew,34.098333,-118.31131,tacos,Tacos,1
"Taco Vega",119,4.5,"Los Angeles",90036,OHhw9gTjneBpaVSm243V0g,34.07979,-118.36128,vegan,Vegan,1
"Tacos El Unico",178,3.5,"Los Angeles",90007,eotbWLCgZJ0Z5wKhSFiOww,34.0328849,-118.2911562,mexican,Mexican,1
"Taco's Al Carbon",1,5.0,"Los Angeles",90027,WzR2n2LEW6YseNQLNHPKig,34.0979751,-118.30784,tacos,Tacos,1
"Ricky’s Tacos",3,5.0,"Los Angeles",90029,NKxcl9xRu018FIH6UVrfuQ,34.0908825,-118.2917608,foodstands,"Food Stands",1
"SocialEats 1542",6,4.0,"Los Angeles",90028,IsY57wooUHHptdg67N7J8w,34.0993,-118.32935,tacos,Tacos,1
"Leo's Tacos Truck",357,4.0,"Los Angeles",90028,ra8QFgeKZYNRaYABohgHNg,34.0986671447754,-118.30989074707,foodtrucks,"Food Trucks",1
"El Tapatio",6,5.0,"Los Angeles",90006,lJQnqxLqHIgQwq6nuOgQTA,34.042715,-118.28114,mexican,Mexican,1
"La Esquinita Baja Grill",27,5.0,"Los Angeles",90006,7Qgag1l5SrtvSJTHLBm_AQ,34.042786,-118.281284,seafood,Seafood,1
"Wendy's Taqueria",7,5.0,"Los Angeles",90006,HLnYvvfRn-213l4ETPhQww,34.05215,-118.27651,foodtrucks,"Food Trucks",1
"Trejo's Cantina - Hollywood",650,3.5,"Los Angeles",90028,-mq80_a6ARtCHKpj_76SaA,34.099443,-118.3290012,mexican,Mexican,1
"Tacos Ochoas",1,4.0,"Los Angeles",90027,nYpa71bQKfWnF_p0Ec9eEA,34.09768,-118.304825,streetvendors,"Street Vendors",1
"Man vs Fries",7,3.0,"Los Angeles",90028,rqWXZjW72L7PHwip0WZGBw,34.09988893034104,-118.32691729527805,fooddeliveryservices,"Food Delivery Services",1
"Tacos Dalis",1,2.0,"Los Angeles",90007,wJDxBYIETZR2ciitaH7s2Q,34.031897520353,-118.291442804039,foodtrucks,"Food Trucks",1
"El Pollo Loco",114,2.0,"Los Angeles",90027,wOpdFltHemP5tCAEx6l4kg,34.0983728375248,-118.30679115609266,hotdogs,"Fast Food",1
"Don Taco Y Su Familia",8,5.0,"Los Angeles",90019,ydoJH02mP0-WebcufJJnsw,34.05074,-118.36614,tacos,Tacos,1
"El Pollo Loco",35,2.0,"Los Angeles",90057,jD5aleufUJF7jxy6dKkxMQ,34.0605730298415,-118.274482246558,hotdogs,"Fast Food",1
"Sabor Mexicano",12,4.5,"Los Angeles",90015,vsdnk0CZ0j67HrpEfXfwZA,34.0423560647062,-118.280619902814,mexican,Mexican,1
"El Pajonal Restaurant",54,3.0,"Los Angeles",90029,EPEqw5ow_PkZDXeMZA5_QQ,34.09193,-118.29207,mexican,Mexican,1
"Pollo Pillo",4,2.5,"Los Angeles",90057,G1KDJaD7_VusrJC8r3vhFQ,34.0605717013283,-118.274425183714,mexican,Mexican,1
Ka'teen,70,4.0,"Los Angeles",90028,dnYh7aAv1O5RwseWGdLOKQ,34.09948,-118.33167,mexican,Mexican,1
"Astro Burger",793,4.0,"West Hollywood",90046,Ot60d9BaHuwhBBCmr7Js2g,34.091,-118.35245,burgers,Burgers,1
"Rico's Tacos",121,4.5,"Los Angeles",90019,VT9HZ8mGA6V7S2Zq7XR1XQ,34.051864,-118.367057,streetvendors,"Street Vendors",1
"Rodeo Mexican Grill",335,3.5,"Los Angeles",90015,dTs9nZSt2ht9-5T9yeIoiA,34.0502011713576,-118.276079158742,mexican,Mexican,1
"Rincon Oaxaqueno Restaurant",128,3.5,"Los Angeles",90027,slfI8TAtrJYFuQ5qcjs7Bg,34.0995,-118.30896,mexican,Mexican,1
"EL COMPA TINO",1,5.0,"Los Angeles",90018,hCBOGp3UcrnAOrUbToezYQ,34.024885329,-118.3043841,mexican,Mexican,1
"Antojitos LA Cosa Nuestra",14,3.0,"Los Angeles",90007,2tMD14vi0vikjKCDklskjg,34.030969037718286,-118.29157676513837,foodtrucks,"Food Trucks",1
"Taco Stand",37,5.0,"Los Angeles",90029,spQZx3psKko8IKYbjb5V8g,34.090389251709,-118.288986206055,streetvendors,"Street Vendors",1
"ABC Express",14,4.0,"Los Angeles",90057,q52nCmfdeCijzGSEhSDtBQ,34.0552165,-118.2744046,chinese,Chinese,1
"El Carmen",983,4.0,"Los Angeles",90048,rX4XXEwzSea-EJxuMYAFvw,34.0720873,-118.367282,mexican,Mexican,1
"Beijing Bowl & Mexican Food",5,3.0,"Los Angeles",90057,ZMypI2BJKoQkHTYzXTXTeQ,34.0589485,-118.2740479,mexican,Mexican,1
"Las Perlas",21,4.0,"West Hollywood",90046,D4Te-IVE3xw5l02OAKNIjA,34.09091575503826,-118.35322972557239,cocktailbars,"Cocktail Bars",1
"Las Glorias Del Buen Comer",233,4.0,"Los Angeles",90026,Q_PILb8JeSm5CWh47DSTyw,34.07859,-118.27815,mexican,Mexican,1
"Moderno Cocina",28,5.0,"West Hollywood",90046,gp4dXraq09Bv-v19Dn0k9w,34.09104583379495,-118.3532488,tacos,Tacos,1
"Sabor Latinos",18,4.0,"Los Angeles",90029,Po3f7phyLzP5yWCQgIQP1w,34.0953056,-118.2963928,salvadoran,Salvadoran,1
"Taco Stand",3,3.0,"Los Angeles",90029,s9ZoWNE4cM1xcYuatXKRVw,34.0889358520508,-118.286659240723,mexican,Mexican,1
"Más Veggies Vegan Taqueria",16,4.0,"Los Angeles",90028,ATwARsulZfuIsPcJbe9eKA,34.1007080078125,-118.32813262939453,fooddeliveryservices,"Food Delivery Services",1
"Cemltas Tlayudas",1,4.0,"Los Angeles",90028,LaSNmxcmmw9DxyhvTi2_QQ,34.09979,-118.32721,foodtrucks,"Food Trucks",1
"Braulio's Tacos",1,5.0,"Los Angeles",90027,XLoMhA2kGg2kZezajVWtqQ,34.0982917769593,-118.302794918418,streetvendors,"Street Vendors",1
"Restaurante 8",1,3.0,"Los Angeles",90057,TUuzDMxtQ7BQHjYdKeGg4A,34.0552778092902,-118.273872317964,mexican,Mexican,1
"El Chuchito Loco",1,5.0,"Los Angeles",90057,4usxYovzIUcggvMABsNnGg,34.055247,-118.273803,mexican,Mexican,1
"Gringo’s Tacos & Birria",15,4.5,"Los Angeles",90028,0HcvHkADpfNakQV_LAFq2Q,34.10131,-118.32468,foodtrucks,"Food Trucks",1
"Dos Burritos",345,4.0,"Los Angeles",90028,bYerjihViyhmTbL9plr2EA,34.10127,-118.32762,mexican,Mexican,1
"El Ostion",4,4.0,"Los Angeles",90015,eEje4H6DbVo1aw73-3Nt_Q,34.03884,-118.28123,foodtrucks,"Food Trucks",2
"Jack in the Box",54,2.0,"Los Angeles",90057,4NudjD2ZGnQ3WoFKbLnL-g,34.0584593544661,-118.273010998964,hotdogs,"Fast Food",2
Flaco.,74,4.5,"Los Angeles",90028,MBAOvR5pxpvTUhTY7Ni92w,34.101627,-118.313252,tacos,Tacos,2
"Tacos Super Gallito",1,1.0,"Los Angeles",90028,ATXa9h1q59TTnwdp14vg7w,34.10178,-118.32691,foodtrucks,"Food Trucks",2
"Los Poblanos",5,4.0,"Los Angeles",90007,TrK5uB-MxYaTt0CBJXepRw,34.0256598,-118.29829,mexican,Mexican,2
"Tacos Gavilan",264,3.5,"Los Angeles",90028,eewHaQ-cxCVW0Kc5OWZb7Q,34.09771,-118.3438,mexican,Mexican,2
TasteBuds,1,5.0,"Los Angeles",90046,H-Cjxvy9w901G2tbI1tX0A,34.08554,-118.36114,newamerican,"American (New)",2
"Lucy's Drive Thru",153,3.0,"Los Angeles",90015,bOI6RHtkP0rMre0H2hbMkw,34.0441970825195,-118.276786804199,mexican,Mexican,2
"Oaxaca’s Flame",11,4.0,"Los Angeles",90029,3UfI4A1xT1V6uVztF9NVQg,34.09091885495748,-118.28711868996359,foodtrucks,"Food Trucks",2
"Zamora Brothers",100,4.0,"Los Angeles",90015,l3xAzuStNkG6yuYyqB5D0A,34.04473,-118.27638,meats,"Meat Shops",2
"Las Ranas Cafe",84,4.0,"Los Angeles",90016,tyUTeOQWaW5TuC2_ov6H3g,34.03272,-118.356504,mexican,Mexican,2
"Sharky's Woodfired Mexican Grill",245,4.0,"Los Angeles",90028,ELVjiXuScL94Sw05HTaWqg,34.10212127,-118.32921666,mexican,Mexican,2
